31-07-2023,18,,989,278.99558,124730.7
28-07-2023,18,,836,279.267466,105300.6
27-07-2023,18,,863,279.490106,110744.2
26-07-2023,18,,1218,279.994869,150896
25-07-2023,18,,1217,278.981416,144929.7
24-07-2023,18,,874,278.04485,111114.3
22-07-2023,18,,836,278.67438,103733.1
21-07-2023,18,,1073,278.591919,138776.2
20-07-2023,18,,1139,277.639471,142994.6
18-07-2023,18,,833,278.015177,106115.3
17-07-2023,18,,750,275.923795,91089.9
15-07-2023,18,,1024,277.77636,132562.8
14-07-2023,18,,946,278.170749,120605.3
13-07-2023,18,,1124,276.050771,142214.2
08-07-2023,18,,1147,275.978592,136886.7
12-07-2023,18,,1125,275.792018,140763.6
11-07-2023,18,,839,277.665471,109255.5
10-07-2023,18,,1261,277.049454,158110.2
07-07-2023,18,,1142,276.707017,148134.4
06-07-2023,18,,982,278.843814,124498.5
05-07-2023,18,,1172,276.648112,149249.4
04-07-2023,18,,1308,274.457701,163721.4
03-07-2023,18,,1134,275.291218,146292.7
01-07-2023,18,,1166,275.081706,144252.5
30-06-2023,18,,1253,276.402173,150959
28-06-2023,18,,851,278.074054,112541
27-06-2023,18,,1279,275.34448,162340.5
26-06-2023,18,,1219,277.367653,153854.1
24-06-2023,18,,1487,282.779483,185947.8
23-06-2023,18,,1330,272.53964,167185.3
22-06-2023,18,,1272,265.152669,161727
21-06-2023,18,,1201,264.264885,151380.9
19-06-2023,18,,975,257.367665,122192.8
17-06-2023,18,,1296,252.551841,158922.9
16-06-2023,18,,1029,253.258462,126637.5
15-06-2023,18,,583,245.307111,70985.3
14-06-2023,18,,538,236.281726,62408.5
13-06-2023,18,,395,227.490049,46242.7
12-06-2023,18,,485,227.556563,57721.2
09-06-2023,18,,187,219.578738,20399.7
08-06-2023,18,,271,213.689573,31421.6
07-06-2023,18,,316,209.230122,33815.5
06-06-2023,18,,479,210.371556,54341.1
05-06-2023,18,,415,207.657589,45298.8
03-06-2023,18,,532,205.140336,62457
02-06-2023,18,,474,204.416792,51767.7
01-06-2023,18,,479,202.78634,51902.7
31-05-2023,18,,594,203.307295,66984.7
30-05-2023,18,,789,204.747873,83830.8
24-05-2023,18,,545,206.781335,60874.6
23-05-2023,18,,534,206.602654,59014.9
22-05-2023,18,,841,206.296102,89072.5
20-05-2023,18,,746,205.785638,80537.7
19-05-2023,18,,1109,205.711421,123347.5
18-05-2023,18,,734,204.911756,77699.8
17-05-2023,18,,917,203.882347,95154.9
16-05-2023,18,,626,204.168853,66820.2
15-05-2023,18,,1294,202.713845,138741.9
13-05-2023,18,,1229,203.024439,131808.4
12-05-2023,18,,592,203.838899,65090.3
09-05-2023,18,,819,199.089083,88815.9
11-05-2023,18,,782,205.456764,83864.6
10-05-2023,18,,1032,200.418215,107753.1
08-05-2023,18,,1096,196.735482,120955.7
06-05-2023,18,,1023,198.265343,108180.9
04-05-2023,18,,995,195.908798,103537.2
03-05-2023,18,,1076,195.548295,115237.9
02-05-2023,18,,1096,195.68919,117975
29-04-2023,18,,642,190.54845,66252.6
27-04-2023,18,,714,199.92509,78886.1
28-04-2023,18,,1075,194.655939,115923.4
26-04-2023,18,,988,195.51042,108607.8
25-04-2023,18,,1080,193.785499,119049.5
24-04-2023,18,,1045,195.788213,118470.5
21-04-2023,18,,830,191.202916,94908.1
20-04-2023,18,,920,190.532304,105526.6
19-04-2023,18,,550,193.422393,65259.1
18-04-2023,18,,988,192.976746,114252.2
17-04-2023,18,,747,192.672752,87143.7
15-04-2023,18,,710,189.844575,85207.8
12-04-2023,18,,909,194.51254,112571.1
13-04-2023,18,,665,189.661292,78704.2
11-04-2023,18,,1157,190.011362,140705.7
08-04-2023,18,,610,193.851445,73269.5
10-04-2023,18,,745,194.218921,91513.6
06-04-2023,18,,957,194.821616,118467
05-04-2023,18,,705,195.660925,85530.2
03-04-2023,18,,646,193.494494,78684.6
01-04-2023,18,,965,198.668635,120577.6
29-03-2023,18,,687,196.133161,86225.9
31-03-2023,18,,934,199.999917,116826.7
28-03-2023,18,,809,196.811007,102985.6
27-03-2023,18,,430,201.748437,55713
25-03-2023,18,,268,202.353936,35109.1
24-03-2023,18,,420,204.536977,53443
23-03-2023,18,,27,210,3826
23-03-2023,20,,1012,195.054917,124688.7
24-03-2023,20,,884,195.08494,117446.5
25-03-2023,20,,903,191.561033,117624.3
27-03-2023,20,,815,192.302625,107087.9
28-03-2023,20,,816,193.167749,109475.4
31-03-2023,20,,979,188.052484,128565.4
29-03-2023,20,,829,193.29585,112730.5
01-04-2023,20,,459,187.1533,58639.2
03-04-2023,20,,673,189.218923,88448.2
24-02-2023,20,,43,200,5472.5
25-02-2023,20,,205,199.78419,26513.6
27-02-2023,20,,172,197.804097,21904.8
28-02-2023,20,,234,196.736803,29787.3
01-03-2023,20,,366,198.190598,47854.6
02-03-2023,20,,378,197.907726,49192.7
03-03-2023,20,,480,196.373794,62125.9
04-03-2023,20,,463,198.789478,59761.1
06-03-2023,20,,344,199.171997,44688.9
08-03-2023,20,,703,197.318923,89558.8
09-03-2023,20,,691,197.226846,84473
10-03-2023,20,,653,197.072985,85174.3
11-03-2023,20,,733,196.502202,92876.4
13-03-2023,20,,708,196.683943,93601.8
14-03-2023,20,,690,197.559782,91701.5
15-03-2023,20,,1108,196.705516,139480
16-03-2023,20,,802,196.654112,101509.3
17-03-2023,20,,747,193.319524,95905.5
18-03-2023,20,,745,197.052893,95498.1
20-03-2023,20,,797,196.07051,103249.7
21-03-2023,20,,821,194.924562,107386.9
05-04-2023,20,,761,189.666568,100214.1
06-04-2023,20,,876,189.128681,115359.9
10-04-2023,20,,845,188.198632,104891.9
08-04-2023,20,,663,190.10133,88825
11-04-2023,20,,863,186.227724,110652.4
13-04-2023,20,,845,185.55177,107639
12-04-2023,20,,880,184.799544,110517.4
17-04-2023,20,,780,187.811568,99139.1
18-04-2023,20,,839,189.315751,109108.7
19-04-2023,20,,1125,193.941155,144477.2
20-04-2023,20,,1113,192.541077,138204.7
21-04-2023,20,,1180,194.510953,146493.1
25-04-2023,20,,1240,194.157954,153777.6
26-04-2023,20,,1163,195.25754,145395.3
28-04-2023,20,,1100,194.885992,134038.2
29-04-2023,20,,1312,194.246225,153519.3
02-05-2023,20,,1200,195.313102,148400.4
03-05-2023,20,,1150,195.191555,136938.5
04-05-2023,20,,1009,196.867566,123514.9
08-05-2023,20,,1021,197.090845,124513.1
10-05-2023,20,,1053,197.313043,132376.9
11-05-2023,20,,854,196.42463,103323.4
09-05-2023,20,,1143,198.787433,143737.5
12-05-2023,20,,942,197.54242,111143
13-05-2023,20,,1029,198.246605,126647.4
15-05-2023,20,,1034,198.343568,124670.9
17-05-2023,20,,881,196.944957,102318.2
18-05-2023,20,,1118,198.873511,126780.5
19-05-2023,20,,940,198.952739,114075.2
20-05-2023,20,,971,199.282449,115680.9
22-05-2023,20,,875,199.358981,105682.6
24-05-2023,20,,836,198.871434,98220.7
25-05-2023,20,,974,199.751678,120577.1
26-05-2023,20,,1100,199.464471,135232.1
30-05-2023,20,,1017,199.418304,123312.2
27-05-2023,20,,823,199.239106,98167.7
29-05-2023,20,,950,199.175556,110164.9
31-05-2023,20,,847,198.887157,100906.4
01-06-2023,20,,766,199.23138,91881.5
02-06-2023,20,,992,199.059739,113460.4
03-06-2023,20,,944,199.386427,112755.2
05-06-2023,20,,820,201.183988,98963.9
06-06-2023,20,,854,204.145373,102631
07-06-2023,20,,817,206.348018,97124.7
09-06-2023,20,,972,216.411772,117619.4
15-06-2023,20,,1138,228.887292,139385.8
16-06-2023,20,,939,231.892731,110947.4
17-06-2023,20,,971,229.855098,114121.1
19-06-2023,20,,1200,231.02089,142000.6
21-06-2023,20,,900,233.78757,104988.8
22-06-2023,20,,975,236.209342,114175.1
23-06-2023,20,,1233,232.469301,137436.2
24-06-2023,20,,694,235.522822,81457.1
26-06-2023,20,,892,232.844509,104405.1
27-06-2023,20,,839,230.537549,99068.7
28-06-2023,20,,669,237.127941,78149.6
30-06-2023,20,,827,229.098871,97997.9
01-07-2023,20,,911,230.863788,105631
03-07-2023,20,,942,234.760531,111866.1
04-07-2023,20,,1217,232.494517,139040.9
05-07-2023,20,,949,231.526087,108229.2
10-07-2023,20,,868,235.962836,106069.4
11-07-2023,20,,1060,229.650252,130368.3
12-07-2023,20,,1072,229.92024,130197.6
08-07-2023,20,,1114,234.97218,138832.4
13-07-2023,20,,964,226.754794,115669.2
14-07-2023,20,,869,232.742223,105018.8
15-07-2023,20,,1115,232.232158,129832.4
17-07-2023,20,,1022,236.635578,127675.3
18-07-2023,20,,1099,235.134136,136411.4
20-07-2023,20,,1034,239.286518,127839.2
21-07-2023,20,,1015,241.382454,129596
22-07-2023,20,,1137,240.279665,140153
24-07-2023,20,,811,239.168925,97778.2
25-07-2023,20,,1068,238.214436,131112
26-07-2023,20,,1111,239.687485,135053.7
27-07-2023,20,,1089,246.895965,131732.8
28-07-2023,20,,835,254.597666,100146
31-07-2023,20,,981,251.520914,113223.8
19-07-2023,20,,952,233.478435,117878.7
01-08-2023,20,,982,258.887708,119634.6
23-08-2023,20,,1853,259.60451,219403.9
22-08-2023,20,,1570,264.392189,201729.8
21-08-2023,20,,1378,266.126487,174200.1
07-03-2023,20,,790,198.423627,99811.1
25-08-2023,20,,1096,269.160364,136821.2
02-08-2023,20,,1054,257.75927,131083.9
03-08-2023,20,,918,252.120549,114028.1
04-08-2023,20,,1094,265.510595,140277.8
05-08-2023,20,,1033,261.998326,136113.4
07-08-2023,20,,888,256.376724,109364.4
08-08-2023,20,,1339,262.342344,160013.5
09-08-2023,20,,1281,267.815807,154191.2
18-08-2023,20,,1342,264.964069,165294.8
17-08-2023,20,,1322,265.135771,163380.3
16-08-2023,20,,1326,266.021731,154344.8
14-08-2023,20,,1367,264.729929,166738.9
12-08-2023,20,,1493,266.500829,184792.7
11-08-2023,20,,695,266.041458,85063.7
10-08-2023,20,,741,269.211672,89696.6
10-08-2023,22,,738,250.842194,89408
09-08-2023,22,,862,253.260312,105348.3
08-08-2023,22,,1320,260.288629,163929
07-08-2023,22,,1288,255.429715,158812
05-08-2023,22,,1039,245.042406,123296.1
04-08-2023,22,,1095,254.433701,141783.2
03-08-2023,22,,816,241.306296,102395.3
02-08-2023,22,,1039,248.232898,123947.7
01-08-2023,22,,550,248.807614,71289.8
19-07-2023,22,,994,238.007108,127934.2
31-07-2023,22,,877,242.744152,106653.9
28-07-2023,22,,939,241.40056,112425.6
27-07-2023,22,,1200,251.861136,154974
26-07-2023,22,,707,235.841906,80774.5
25-07-2023,22,,1002,230.664913,124111.4
24-07-2023,22,,950,233.935899,113195.3
22-07-2023,22,,415,237.264324,51683.5
