Date      ,APF NO    ,APF Name                                                                                            ,No.of Bales,Qty Sold      ,Avg Price     
28-12-2021,64,Hunsur-III                                                                                          ,141,13334.3,160.18
29-12-2021,64,Hunsur-III                                                                                          ,139,13881.2,157.49
30-12-2021,64,Hunsur-III                                                                                          ,130,13225.9,165.84
31-12-2021,64,Hunsur-III                                                                                          ,127,11786.3,161.84
01-01-2022,64,Hunsur-III                                                                                          ,44,3914.1,146.78
03-01-2022,64,Hunsur-III                                                                                          ,174,15956,162.89
04-01-2022,64,Hunsur-III                                                                                          ,192,19100.6,167.14
05-01-2022,64,Hunsur-III                                                                                          ,245,23710.5,168.36
06-01-2022,64,Hunsur-III                                                                                          ,251,23237.9,158.48
07-01-2022,64,Hunsur-III                                                                                          ,187,18230.4,163.96
17-01-2022,64,Hunsur-III                                                                                          ,27,2545.5,159.67
18-01-2022,64,Hunsur-III                                                                                          ,43,3729.2,161.96
19-01-2022,64,Hunsur-III                                                                                          ,72,6761.8,165.04
20-01-2022,64,Hunsur-III                                                                                          ,86,8887.1,165.54
21-01-2022,64,Hunsur-III                                                                                          ,168,15822.6,167.27
22-01-2022,64,Hunsur-III                                                                                          ,130,11904.8,163.43
24-01-2022,64,Hunsur-III                                                                                          ,498,47038,167.41
25-01-2022,64,Hunsur-III                                                                                          ,181,16236.7,157.27
27-01-2022,64,Hunsur-III                                                                                          ,336,32057.5,167.24
28-01-2022,64,Hunsur-III                                                                                          ,286,27323,164.16
29-01-2022,64,Hunsur-III                                                                                          ,251,23855.6,166.36
31-01-2022,64,Hunsur-III                                                                                          ,388,38741,169.13
01-02-2022,64,Hunsur-III                                                                                          ,256,25772.4,168.32
02-02-2022,64,Hunsur-III                                                                                          ,364,35992.6,172.17
03-02-2022,64,Hunsur-III                                                                                          ,321,33402.2,174.75
04-02-2022,64,Hunsur-III                                                                                          ,399,39335.5,171.77
05-02-2022,64,Hunsur-III                                                                                          ,290,27521.7,174.87
07-02-2022,64,Hunsur-III                                                                                          ,523,52096,176.39
08-02-2022,64,Hunsur-III                                                                                          ,493,48947,177.53
09-02-2022,64,Hunsur-III                                                                                          ,396,40469.3,182.7
10-02-2022,64,Hunsur-III                                                                                          ,415,42571.7,176.1
11-02-2022,64,Hunsur-III                                                                                          ,594,61839.1,185.74
12-02-2022,64,Hunsur-III                                                                                          ,393,38126.7,186.87
14-02-2022,64,Hunsur-III                                                                                          ,446,44164.5,182.34
15-02-2022,64,Hunsur-III                                                                                          ,548,54923.9,185.94
16-02-2022,64,Hunsur-III                                                                                          ,599,63438.1,188.26
17-02-2022,64,Hunsur-III                                                                                          ,777,86025.7,187.85
18-02-2022,64,Hunsur-III                                                                                          ,1025,111018.2,185.29
19-02-2022,64,Hunsur-III                                                                                          ,902,99780,187.07
21-02-2022,64,Hunsur-III                                                                                          ,496,52206.6,186.18
22-02-2022,64,Hunsur-III                                                                                          ,655,72803.6,186.89
23-02-2022,64,Hunsur-III                                                                                          ,617,67454.5,182.69
24-02-2022,64,Hunsur-III                                                                                          ,863,95808.1,183.04
25-02-2022,64,Hunsur-III                                                                                          ,1014,111659.5,182.82
26-02-2022,64,Hunsur-III                                                                                          ,599,61226.4,174.42
27-02-2022,64,Hunsur-III                                                                                          ,750,65804.6,115.96
28-02-2022,64,Hunsur-III                                                                                          ,870,78136.2,136.87
