Date      ;APF NO    ;APF Name                                                                                            ;No.of Bales;Qty Sold      ;Avg Price     
07-04-2022;33;Gopalapuram                                                                                         ;290;38642.7;181.27
08-04-2022;33;Gopalapuram                                                                                         ;736;97552.1;184.58
09-04-2022;33;Gopalapuram                                                                                         ;252;33529.7;179.12
11-04-2022;33;Gopalapuram                                                                                         ;799;106273;182.23
12-04-2022;33;Gopalapuram                                                                                         ;875;115990.1;181.6
13-04-2022;33;Gopalapuram                                                                                         ;915;119122.4;180.85
18-04-2022;33;Gopalapuram                                                                                         ;679;89196.3;184.42
19-04-2022;33;Gopalapuram                                                                                         ;825;107283.4;183.86
20-04-2022;33;Gopalapuram                                                                                         ;736;93317.6;178.75
21-04-2022;33;Gopalapuram                                                                                         ;1010;129295.9;180.15
22-04-2022;33;Gopalapuram                                                                                         ;753;95806.7;179.6
23-04-2022;33;Gopalapuram                                                                                         ;854;104635.3;176.02
25-04-2022;33;Gopalapuram                                                                                         ;974;122371.8;179.67
26-04-2022;33;Gopalapuram                                                                                         ;903;112951;179.34
27-04-2022;33;Gopalapuram                                                                                         ;1144;140177.5;178.14
28-04-2022;33;Gopalapuram                                                                                         ;917;114510.9;180.53
29-04-2022;33;Gopalapuram                                                                                         ;367;46569.2;182.21
30-04-2022;33;Gopalapuram                                                                                         ;591;74067.4;177.15
02-05-2022;33;Gopalapuram                                                                                         ;756;93924;178.51
04-05-2022;33;Gopalapuram                                                                                         ;856;106983.7;177.67
05-05-2022;33;Gopalapuram                                                                                         ;997;126281.8;180.7
06-05-2022;33;Gopalapuram                                                                                         ;666;83319.9;185.7
07-05-2022;33;Gopalapuram                                                                                         ;541;67667.9;184.66
09-05-2022;33;Gopalapuram                                                                                         ;647;79488.7;179.23
10-05-2022;33;Gopalapuram                                                                                         ;595;72847.1;183.52
11-05-2022;33;Gopalapuram                                                                                         ;450;56748.6;186.2
12-05-2022;33;Gopalapuram                                                                                         ;355;44425.4;184.19
13-05-2022;33;Gopalapuram                                                                                         ;661;80118.1;186.79
14-05-2022;33;Gopalapuram                                                                                         ;716;89511.1;180.9
17-05-2022;33;Gopalapuram                                                                                         ;616;75636.3;177.96
18-05-2022;33;Gopalapuram                                                                                         ;539;65573.8;183.39
19-05-2022;33;Gopalapuram                                                                                         ;409;50538.4;183.15
20-05-2022;33;Gopalapuram                                                                                         ;639;81008.7;186.53
21-05-2022;33;Gopalapuram                                                                                         ;574;68615.5;183.57
23-05-2022;33;Gopalapuram                                                                                         ;793;97524.7;183.98
24-05-2022;33;Gopalapuram                                                                                         ;749;91141.4;183.95
25-05-2022;33;Gopalapuram                                                                                         ;648;77447.1;183.07
26-05-2022;33;Gopalapuram                                                                                         ;741;91282.9;186.58
27-05-2022;33;Gopalapuram                                                                                         ;818;99329.1;187.49
28-05-2022;33;Gopalapuram                                                                                         ;680;79550;181.78
30-05-2022;33;Gopalapuram                                                                                         ;703;80925.3;178.13
31-05-2022;33;Gopalapuram                                                                                         ;969;113398;183.03
01-06-2022;33;Gopalapuram                                                                                         ;758;91664.6;185.25
02-06-2022;33;Gopalapuram                                                                                         ;651;76639.8;186.25
28-03-2022;35;Kanigiri                                                                                            ;35;4742.3;185
29-03-2022;35;Kanigiri                                                                                            ;534;72337.1;183.08
30-03-2022;35;Kanigiri                                                                                            ;519;69439.5;182.77
31-03-2022;35;Kanigiri                                                                                            ;208;28186;181.65
01-04-2022;35;Kanigiri                                                                                            ;332;44512.4;183.36
04-04-2022;35;Kanigiri                                                                                            ;376;51307.8;182.48
05-04-2022;35;Kanigiri                                                                                            ;353;48196.8;183.36
06-04-2022;35;Kanigiri                                                                                            ;254;34538.3;182.43
07-04-2022;35;Kanigiri                                                                                            ;186;24850;181.37
08-04-2022;35;Kanigiri                                                                                            ;314;43159.4;180.47
09-04-2022;35;Kanigiri                                                                                            ;530;69962.9;182.73
11-04-2022;35;Kanigiri                                                                                            ;481;65711.9;181.49
12-04-2022;35;Kanigiri                                                                                            ;366;49975.2;181.45
13-04-2022;35;Kanigiri                                                                                            ;305;41476;179.21
18-04-2022;35;Kanigiri                                                                                            ;316;42386;171.46
19-04-2022;35;Kanigiri                                                                                            ;628;85280;170.16
20-04-2022;35;Kanigiri                                                                                            ;750;96892.4;163.76
21-04-2022;35;Kanigiri                                                                                            ;474;64119;165.88
22-04-2022;35;Kanigiri                                                                                            ;533;73281;174.09
23-04-2022;35;Kanigiri                                                                                            ;699;93856.5;158.76
25-04-2022;35;Kanigiri                                                                                            ;468;60325.1;159.2
26-04-2022;35;Kanigiri                                                                                            ;650;85151.3;160.23
27-04-2022;35;Kanigiri                                                                                            ;932;115757.3;155.72
28-04-2022;35;Kanigiri                                                                                            ;469;60662.2;153.22
29-04-2022;35;Kanigiri                                                                                            ;560;75048.9;169.73
30-04-2022;35;Kanigiri                                                                                            ;741;96211.3;156.28
02-05-2022;35;Kanigiri                                                                                            ;390;49067.9;153.47
04-05-2022;35;Kanigiri                                                                                            ;695;88965.3;154.78
05-05-2022;35;Kanigiri                                                                                            ;624;76715.5;157.21
06-05-2022;35;Kanigiri                                                                                            ;530;69218.3;167.57
07-05-2022;35;Kanigiri                                                                                            ;582;72976.1;160.37
09-05-2022;35;Kanigiri                                                                                            ;945;121389.8;164.85
10-05-2022;35;Kanigiri                                                                                            ;419;51500.2;161.45
11-05-2022;35;Kanigiri                                                                                            ;351;43883.1;153.05
12-05-2022;35;Kanigiri                                                                                            ;485;60140.8;149.42
13-05-2022;35;Kanigiri                                                                                            ;431;51649.9;160.62
14-05-2022;35;Kanigiri                                                                                            ;435;52486.7;165.22
17-05-2022;35;Kanigiri                                                                                            ;386;47433.1;163.83
18-05-2022;35;Kanigiri                                                                                            ;563;72688.8;168.32
19-05-2022;35;Kanigiri                                                                                            ;746;95250.3;171.7
21-05-2022;35;Kanigiri                                                                                            ;415;50799.9;177.49
23-05-2022;35;Kanigiri                                                                                            ;694;84651.8;172.55
24-05-2022;35;Kanigiri                                                                                            ;703;83261.1;171.1
25-05-2022;35;Kanigiri                                                                                            ;226;24043.8;145.12
26-05-2022;35;Kanigiri                                                                                            ;709;88474.7;176.9
27-05-2022;35;Kanigiri                                                                                            ;705;86450.4;172.57
28-05-2022;35;Kanigiri                                                                                            ;301;36333.9;168.44
30-05-2022;35;Kanigiri                                                                                            ;751;91493;165.64
31-05-2022;35;Kanigiri                                                                                            ;739;87526.7;172.94
01-06-2022;35;Kanigiri                                                                                            ;1070;132734.7;172.54
02-06-2022;35;Kanigiri                                                                                            ;459;55391.7;170.48
